"","대여소ID","총대여건수","구분","대여소명.x","대여일자","대여건수","대여소주소","위도","경도","기준시작일자","거치대수","temp","freqByBike","freqByBike_total"
"166",129,5243,"마포구","129. 신촌역(2호선) 6번출구 옆",201902,420,"서울특별시 마포구 신촌로 106",37.555054,126.937569,"42254.442407407405",15,1,28,349.5
"167",129,5243,"마포구","129. 신촌역(2호선) 6번출구 옆",201812,532,"서울특별시 마포구 신촌로 106",37.555054,126.937569,"42254.442407407405",15,1,35.5,349.5
"168",129,5243,"마포구","129. 신촌역(2호선) 6번출구 옆",201905,1767,"서울특별시 마포구 신촌로 106",37.555054,126.937569,"42254.442407407405",15,1,117.8,349.5
"169",129,5243,"마포구","129. 신촌역(2호선) 6번출구 옆",201903,875,"서울특별시 마포구 신촌로 106",37.555054,126.937569,"42254.442407407405",15,1,58.3,349.5
"170",129,5243,"마포구","129. 신촌역(2호선) 6번출구 옆",201901,484,"서울특별시 마포구 신촌로 106",37.555054,126.937569,"42254.442407407405",15,1,32.3,349.5
"171",129,5243,"마포구","129. 신촌역(2호선) 6번출구 옆",201904,1165,"서울특별시 마포구 신촌로 106",37.555054,126.937569,"42254.442407407405",15,1,77.7,349.5
"172",130,6977,"마포구","130. 신촌역(2호선) 7번출구 앞",201812,686,"서울특별시 마포구 신촌로 94",37.554859,126.936157,"42254.442939814813",10,1,68.6,697.7
"173",130,6977,"마포구","130. 신촌역(2호선) 7번출구 앞",201902,426,"서울특별시 마포구 신촌로 94",37.554859,126.936157,"42254.442939814813",10,1,42.6,697.7
"174",130,6977,"마포구","130. 신촌역(2호선) 7번출구 앞",201901,558,"서울특별시 마포구 신촌로 94",37.554859,126.936157,"42254.442939814813",10,1,55.8,697.7
"175",130,6977,"마포구","130. 신촌역(2호선) 7번출구 앞",201904,1633,"서울특별시 마포구 신촌로 94",37.554859,126.936157,"42254.442939814813",10,1,163.3,697.7
"176",130,6977,"마포구","130. 신촌역(2호선) 7번출구 앞",201903,1055,"서울특별시 마포구 신촌로 94",37.554859,126.936157,"42254.442939814813",10,1,105.5,697.7
"177",130,6977,"마포구","130. 신촌역(2호선) 7번출구 앞",201905,2619,"서울특별시 마포구 신촌로 94",37.554859,126.936157,"42254.442939814813",10,1,261.9,697.7
"178",131,6404,"서대문구","131. 증산2교",201812,498,"서울특별시 서대문구 증가로 264",37.584171,126.911102,"42254.445092592592",23,1,21.7,278.4
"179",131,6404,"서대문구","131. 증산2교",201904,1521,"서울특별시 서대문구 증가로 264",37.584171,126.911102,"42254.445092592592",23,1,66.1,278.4
"180",131,6404,"서대문구","131. 증산2교",201905,2450,"서울특별시 서대문구 증가로 264",37.584171,126.911102,"42254.445092592592",23,1,106.5,278.4
"181",131,6404,"서대문구","131. 증산2교",201901,481,"서울특별시 서대문구 증가로 264",37.584171,126.911102,"42254.445092592592",23,1,20.9,278.4
"182",131,6404,"서대문구","131. 증산2교",201903,953,"서울특별시 서대문구 증가로 264",37.584171,126.911102,"42254.445092592592",23,1,41.4,278.4
"183",131,6404,"서대문구","131. 증산2교",201902,501,"서울특별시 서대문구 증가로 264",37.584171,126.911102,"42254.445092592592",23,1,21.8,278.4
"184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",133,5133,"서대문구","133. 해담는다리",201905,1822,"서울특별시 서대문구 불광천길 150",37.582031,126.908997,"42254.446064814816",15,1,121.5,342.2
"186",133,5133,"서대문구","133. 해담는다리",201902,352,"서울특별시 서대문구 불광천길 150",37.582031,126.908997,"42254.446064814816",15,1,23.5,342.2
"187",133,5133,"서대문구","133. 해담는다리",201904,1334,"서울특별시 서대문구 불광천길 150",37.582031,126.908997,"42254.446064814816",15,1,88.9,342.2
"188",133,5133,"서대문구","133. 해담는다리",201901,371,"서울특별시 서대문구 불광천길 150",37.582031,126.908997,"42254.446064814816",15,1,24.7,342.2
"189",133,5133,"서대문구","133. 해담는다리",201903,817,"서울특별시 서대문구 불광천길 150",37.582031,126.908997,"42254.446064814816",15,1,54.5,342.2
"190",133,5133,"서대문구","133. 해담는다리",201812,437,"서울특별시 서대문구 불광천길 150",37.582031,126.908997,"42254.446064814816",15,1,29.1,342.2
"191",134,3708,"서대문구","134. 연세로 명물길",201902,364,"서울특별시 서대문구 명물길 33",37.557892,126.93808,"42254.446516203701",8,1,45.5,463.5
"192",134,3708,"서대문구","134. 연세로 명물길",201903,595,"서울특별시 서대문구 명물길 33",37.557892,126.93808,"42254.446516203701",8,1,74.4,463.5
"193",134,3708,"서대문구","134. 연세로 명물길",201901,371,"서울특별시 서대문구 명물길 33",37.557892,126.93808,"42254.446516203701",8,1,46.4,463.5
"194",134,3708,"서대문구","134. 연세로 명물길",201812,327,"서울특별시 서대문구 명물길 33",37.557892,126.93808,"42254.446516203701",8,1,40.9,463.5
"195",134,3708,"서대문구","134. 연세로 명물길",201904,782,"서울특별시 서대문구 명물길 33",37.557892,126.93808,"42254.446516203701",8,1,97.8,463.5
"196",134,3708,"서대문구","134. 연세로 명물길",201905,1269,"서울특별시 서대문구 명물길 33",37.557892,126.93808,"42254.446516203701",8,1,158.6,463.5
"197",135,2923,"서대문구","135. 명물길 원형무대 앞",201904,723,"서대문구 창천동 31-69",37.559101,126.939178,"42254.446516203701",10,1,72.3,292.3
"198",135,2923,"서대문구","135. 명물길 원형무대 앞",201901,198,"서대문구 창천동 31-69",37.559101,126.939178,"42254.446516203701",10,1,19.8,292.3
"199",135,2923,"서대문구","135. 명물길 원형무대 앞",201902,170,"서대문구 창천동 31-69",37.559101,126.939178,"42254.446516203701",10,1,17,292.3
"200",135,2923,"서대문구","135. 명물길 원형무대 앞",201903,434,"서대문구 창천동 31-69",37.559101,126.939178,"42254.446516203701",10,1,43.4,292.3
"201",135,2923,"서대문구","135. 명물길 원형무대 앞",201812,257,"서대문구 창천동 31-69",37.559101,126.939178,"42254.446516203701",10,1,25.7,292.3
"202",135,2923,"서대문구","135. 명물길 원형무대 앞",201905,1141,"서대문구 창천동 31-69",37.559101,126.939178,"42254.446516203701",10,1,114.1,292.3
"203",136,1694,"마포구","136. 대흥동 주민센터",201904,365,"서울특별시 마포구 신촌로26길 10",37.556004,126.942299,"42254.447314814817",7,1,52.1,242
"204",136,1694,"마포구","136. 대흥동 주민센터",201901,199,"서울특별시 마포구 신촌로26길 10",37.556004,126.942299,"42254.447314814817",7,1,28.4,242
"205",136,1694,"마포구","136. 대흥동 주민센터",201902,173,"서울특별시 마포구 신촌로26길 10",37.556004,126.942299,"42254.447314814817",7,1,24.7,242
"206",136,1694,"마포구","136. 대흥동 주민센터",201903,262,"서울특별시 마포구 신촌로26길 10",37.556004,126.942299,"42254.447314814817",7,1,37.4,242
"207",136,1694,"마포구","136. 대흥동 주민센터",201812,226,"서울특별시 마포구 신촌로26길 10",37.556004,126.942299,"42254.447314814817",7,1,32.3,242
"208",136,1694,"마포구","136. 대흥동 주민센터",201905,469,"서울특별시 마포구 신촌로26길 10",37.556004,126.942299,"42254.447314814817",7,1,67,242
"209",137,2443,"서대문구","137. NH농협 신촌지점 앞",201902,173,"서울특별시 서대문구 연세로2다길 58",37.556812,126.943184,"42254.447789351849",10,1,17.3,244.3
"210",137,2443,"서대문구","137. NH농협 신촌지점 앞",201812,254,"서울특별시 서대문구 연세로2다길 58",37.556812,126.943184,"42254.447789351849",10,1,25.4,244.3
"211",137,2443,"서대문구","137. NH농협 신촌지점 앞",201904,638,"서울특별시 서대문구 연세로2다길 58",37.556812,126.943184,"42254.447789351849",10,1,63.8,244.3
"212",137,2443,"서대문구","137. NH농협 신촌지점 앞",201901,228,"서울특별시 서대문구 연세로2다길 58",37.556812,126.943184,"42254.447789351849",10,1,22.8,244.3
"213",137,2443,"서대문구","137. NH농협 신촌지점 앞",201903,394,"서울특별시 서대문구 연세로2다길 58",37.556812,126.943184,"42254.447789351849",10,1,39.4,244.3
"214",137,2443,"서대문구","137. NH농협 신촌지점 앞",201905,756,"서울특별시 서대문구 연세로2다길 58",37.556812,126.943184,"42254.447789351849",10,1,75.6,244.3
"215",138,3428,"서대문구","138. 신촌동 제1공영주차장 앞",201902,283,"서울특별시 서대문구 증가로 264",37.559177,126.934525,"42254.448298611111",10,1,28.3,342.8
"216",138,3428,"서대문구","138. 신촌동 제1공영주차장 앞",201904,741,"서울특별시 서대문구 증가로 264",37.559177,126.934525,"42254.448298611111",10,1,74.1,342.8
"217",138,3428,"서대문구","138. 신촌동 제1공영주차장 앞",201901,338,"서울특별시 서대문구 증가로 264",37.559177,126.934525,"42254.448298611111",10,1,33.8,342.8
"218",138,3428,"서대문구","138. 신촌동 제1공영주차장 앞",201812,480,"서울특별시 서대문구 증가로 264",37.559177,126.934525,"42254.448298611111",10,1,48,342.8
"219",138,3428,"서대문구","138. 신촌동 제1공영주차장 앞",201903,570,"서울특별시 서대문구 증가로 264",37.559177,126.934525,"42254.448298611111",10,1,57,342.8
"220",138,3428,"서대문구","138. 신촌동 제1공영주차장 앞",201905,1016,"서울특별시 서대문구 증가로 264",37.559177,126.934525,"42254.448298611111",10,1,101.6,342.8
"221",139,3057,"서대문구","139. 연세대 정문 건너편",201904,740,"서울특별시 서대문구 연세로 42",37.559795,126.934479,"42254.450115740743",13,1,56.9,235.2
"222",139,3057,"서대문구","139. 연세대 정문 건너편",201903,561,"서울특별시 서대문구 연세로 42",37.559795,126.934479,"42254.450115740743",13,1,43.2,235.2
"223",139,3057,"서대문구","139. 연세대 정문 건너편",201902,234,"서울특별시 서대문구 연세로 42",37.559795,126.934479,"42254.450115740743",13,1,18,235.2
"224",139,3057,"서대문구","139. 연세대 정문 건너편",201812,353,"서울특별시 서대문구 연세로 42",37.559795,126.934479,"42254.450115740743",13,1,27.2,235.2
"225",139,3057,"서대문구","139. 연세대 정문 건너편",201901,290,"서울특별시 서대문구 연세로 42",37.559795,126.934479,"42254.450115740743",13,1,22.3,235.2
"226",139,3057,"서대문구","139. 연세대 정문 건너편",201905,879,"서울특별시 서대문구 연세로 42",37.559795,126.934479,"42254.450115740743",13,1,67.6,235.2
"227",140,3003,"서대문구","140. 이화여대 후문",201901,212,"서울특별시 서대문구 연세로 50-1",37.560009,126.940735,"42254.449236111112",20,1,10.6,150.2
"228",140,3003,"서대문구","140. 이화여대 후문",201904,701,"서울특별시 서대문구 연세로 50-1",37.560009,126.940735,"42254.449236111112",20,1,35,150.2
"229",140,3003,"서대문구","140. 이화여대 후문",201812,317,"서울특별시 서대문구 연세로 50-1",37.560009,126.940735,"42254.449236111112",20,1,15.8,150.2
"230",140,3003,"서대문구","140. 이화여대 후문",201905,1028,"서울특별시 서대문구 연세로 50-1",37.560009,126.940735,"42254.449236111112",20,1,51.4,150.2
"231",140,3003,"서대문구","140. 이화여대 후문",201902,185,"서울특별시 서대문구 연세로 50-1",37.560009,126.940735,"42254.449236111112",20,1,9.2,150.2
"232",140,3003,"서대문구","140. 이화여대 후문",201903,560,"서울특별시 서대문구 연세로 50-1",37.560009,126.940735,"42254.449236111112",20,1,28,150.2
"233",141,3800,"서대문구","141. 연대 대운동장 옆",201905,1314,"서울특별시 서대문구 연세로 50",37.562382,126.932648,"42254.449664351851",20,1,65.7,190
"234",141,3800,"서대문구","141. 연대 대운동장 옆",201903,615,"서울특별시 서대문구 연세로 50",37.562382,126.932648,"42254.449664351851",20,1,30.8,190
"235",141,3800,"서대문구","141. 연대 대운동장 옆",201902,287,"서울특별시 서대문구 연세로 50",37.562382,126.932648,"42254.449664351851",20,1,14.3,190
"236",141,3800,"서대문구","141. 연대 대운동장 옆",201904,910,"서울특별시 서대문구 연세로 50",37.562382,126.932648,"42254.449664351851",20,1,45.5,190
"237",141,3800,"서대문구","141. 연대 대운동장 옆",201812,353,"서울특별시 서대문구 연세로 50",37.562382,126.932648,"42254.449664351851",20,1,17.6,190
"238",141,3800,"서대문구","141. 연대 대운동장 옆",201901,321,"서울특별시 서대문구 연세로 50",37.562382,126.932648,"42254.449664351851",20,1,16.1,190
"239",142,2524,"마포구","142. 아현역 4번출구 앞",201902,241,"서울특별시 마포구 아현동 329-15",37.557201,126.955666,"42550.5",11,1,21.9,229.5
"240",142,2524,"마포구","142. 아현역 4번출구 앞",201905,808,"서울특별시 마포구 아현동 329-15",37.557201,126.955666,"42550.5",11,1,73.5,229.5
"241",142,2524,"마포구","142. 아현역 4번출구 앞",201812,270,"서울특별시 마포구 아현동 329-15",37.557201,126.955666,"42550.5",11,1,24.5,229.5
"242",142,2524,"마포구","142. 아현역 4번출구 앞",201904,561,"서울특별시 마포구 아현동 329-15",37.557201,126.955666,"42550.5",11,1,51,229.5
"243",142,2524,"마포구","142. 아현역 4번출구 앞",201901,211,"서울특별시 마포구 아현동 329-15",37.557201,126.955666,"42550.5",11,1,19.2,229.5
"244",142,2524,"마포구","142. 아현역 4번출구 앞",201903,433,"서울특별시 마포구 아현동 329-15",37.557201,126.955666,"42550.5",11,1,39.4,229.5
"245",143,4387,"마포구","143. 공덕역 2번출구",201902,295,"서울특별시 마포구 공덕동 257-88",37.544579,126.950218,"42550.5",9,1,32.8,487.4
"246",143,4387,"마포구","143. 공덕역 2번출구",201903,648,"서울특별시 마포구 공덕동 257-88",37.544579,126.950218,"42550.5",9,1,72,487.4
"247",143,4387,"마포구","143. 공덕역 2번출구",201901,383,"서울특별시 마포구 공덕동 257-88",37.544579,126.950218,"42550.5",9,1,42.6,487.4
"248",143,4387,"마포구","143. 공덕역 2번출구",201812,324,"서울특별시 마포구 공덕동 257-88",37.544579,126.950218,"42550.5",9,1,36,487.4
"249",143,4387,"마포구","143. 공덕역 2번출구",201904,1102,"서울특별시 마포구 공덕동 257-88",37.544579,126.950218,"42550.5",9,1,122.4,487.4
"250",143,4387,"마포구","143. 공덕역 2번출구",201905,1635,"서울특별시 마포구 공덕동 257-88",37.544579,126.950218,"42550.5",9,1,181.7,487.4
"251",144,10151,"마포구","144. 공덕역 8번출구",201902,713,"서울특별시 마포구 공덕동 438-5",37.543579,126.951324,"42550.5",10,1,71.3,1015.1
"252",144,10151,"마포구","144. 공덕역 8번출구",201812,685,"서울특별시 마포구 공덕동 438-5",37.543579,126.951324,"42550.5",10,1,68.5,1015.1
"253",144,10151,"마포구","144. 공덕역 8번출구",201904,2501,"서울특별시 마포구 공덕동 438-5",37.543579,126.951324,"42550.5",10,1,250.1,1015.1
"254",144,10151,"마포구","144. 공덕역 8번출구",201905,4051,"서울특별시 마포구 공덕동 438-5",37.543579,126.951324,"42550.5",10,1,405.1,1015.1
"255",144,10151,"마포구","144. 공덕역 8번출구",201903,1476,"서울특별시 마포구 공덕동 438-5",37.543579,126.951324,"42550.5",10,1,147.6,1015.1
"256",144,10151,"마포구","144. 공덕역 8번출구",201901,725,"서울특별시 마포구 공덕동 438-5",37.543579,126.951324,"42550.5",10,1,72.5,1015.1
"257",145,4223,"마포구","145. 공덕역 5번출구",201903,681,"서울특별시 마포구 공덕동 237-9",37.54425,126.951637,"42550.5",9,1,75.7,469.2
"258",145,4223,"마포구","145. 공덕역 5번출구",201812,458,"서울특별시 마포구 공덕동 237-9",37.54425,126.951637,"42550.5",9,1,50.9,469.2
"259",145,4223,"마포구","145. 공덕역 5번출구",201902,379,"서울특별시 마포구 공덕동 237-9",37.54425,126.951637,"42550.5",9,1,42.1,469.2
"260",145,4223,"마포구","145. 공덕역 5번출구",201905,1345,"서울특별시 마포구 공덕동 237-9",37.54425,126.951637,"42550.5",9,1,149.4,469.2
"261",145,4223,"마포구","145. 공덕역 5번출구",201901,411,"서울특별시 마포구 공덕동 237-9",37.54425,126.951637,"42550.5",9,1,45.7,469.2
"262",145,4223,"마포구","145. 공덕역 5번출구",201904,949,"서울특별시 마포구 공덕동 237-9",37.54425,126.951637,"42550.5",9,1,105.4,469.2
"263",146,7423,"마포구","146. 마포역 2번출구 뒤",201903,1009,"서울특별시 마포구 도화동 555-2",37.539936,126.945824,"42550.5",12,1,84.1,618.6
"264",146,7423,"마포구","146. 마포역 2번출구 뒤",201901,456,"서울특별시 마포구 도화동 555-2",37.539936,126.945824,"42550.5",12,1,38,618.6
